"File Name","Field_EGNO","EGNO","EGLetter","Local_Time","Day","Month","Year","Latitude","Longitude","Area","Obs","Platform","Image_Type","Assoc_Type","Behaviors","Notes","Photographer","Intermatch_Code","Name","Permit_No","CCS_No","NonEg"
"100_0987.JPG","4150","","C","1246","21","12","2022","41.83004","-70.36493","CCB","CCS/A","A","DS","4","","WITH ANIMAL D","ACJ","","ACCORDION","25740-01","975",""
"100_0988.JPG","4150","","C","1246","21","12","2022","41.83004","-70.36493","CCB","CCS/A","A","DS","4","","WITH ANIMAL D","ACJ","","ACCORDION","25740-01","975",""
"100_0989.JPG","4712","","D","1246","21","12","2022","41.83004","-70.36493","CCB","CCS/A","A","DS","4","","WITH ANIMAL C","ACJ","","","25740-01","975",""
"100_0989.JPG","4150","","C","1246","21","12","2022","41.83004","-70.36493","CCB","CCS/A","A","DS","4","","WITH ANIMAL D","ACJ","","ACCORDION","25740-01","975",""
"100_0990.JPG","4712","","D","1246","21","12","2022","41.83004","-70.36493","CCB","CCS/A","A","DS","4","","WITH ANIMAL C","ACJ","","","25740-01","975",""
"100_0990.JPG","4150","","C","1246","21","12","2022","41.83004","-70.36493","CCB","CCS/A","A","DS","4","","WITH ANIMAL D","ACJ","","ACCORDION","25740-01","975",""
"100_0991.JPG","4712","","D","1246","21","12","2022","41.83004","-70.36493","CCB","CCS/A","A","DS","4","","WITH ANIMAL C","ACJ","","","25740-01","975",""
"100_0991.JPG","4150","","C","1246","21","12","2022","41.83004","-70.36493","CCB","CCS/A","A","DS","4","","WITH ANIMAL D","ACJ","","ACCORDION","25740-01","975",""
"100_0992.JPG","4712","","D","1246","21","12","2022","41.83004","-70.36493","CCB","CCS/A","A","DS","4","","WITH ANIMAL C","ACJ","","","25740-01","975",""
"100_0992.JPG","4150","","C","1246","21","12","2022","41.83004","-70.36493","CCB","CCS/A","A","DS","4","","WITH ANIMAL D","ACJ","","ACCORDION","25740-01","975",""
"100_0993.JPG","4712","","D","1246","21","12","2022","41.83004","-70.36493","CCB","CCS/A","A","DS","4","","WITH ANIMAL C","ACJ","","","25740-01","975",""
"100_0993.JPG","4150","","C","1246","21","12","2022","41.83004","-70.36493","CCB","CCS/A","A","DS","4","","WITH ANIMAL D","ACJ","","ACCORDION","25740-01","975",""
"100_0994.JPG","4712","","D","1246","21","12","2022","41.83004","-70.36493","CCB","CCS/A","A","DS","4","","WITH ANIMAL C","ACJ","","","25740-01","975",""
"100_0994.JPG","4150","","C","1246","21","12","2022","41.83004","-70.36493","CCB","CCS/A","A","DS","4","","WITH ANIMAL D","ACJ","","ACCORDION","25740-01","975",""
"100_0996.JPG","3951","","E","1250","21","12","2022","41.83795","-70.37205","CCB","CCS/A","A","DS","4","","WITH ANIMAL F","ACJ","","DOMINO","25740-01","975",""
"100_0996.JPG","2740","","F","1250","21","12","2022","41.83795","-70.37205","CCB","CCS/A","A","DS","4","","WITH ANIMAL E","ACJ","","CHAUVE","25740-01","975",""
"100_0997.JPG","3951","","E","1250","21","12","2022","41.83795","-70.37205","CCB","CCS/A","A","DS","4","","WITH ANIMAL F","ACJ","","DOMINO","25740-01","975",""
"100_0997.JPG","2740","","F","1250","21","12","2022","41.83795","-70.37205","CCB","CCS/A","A","DS","4","","WITH ANIMAL E","ACJ","","CHAUVE","25740-01","975",""
"100_0998.JPG","3951","","E","1250","21","12","2022","41.83795","-70.37205","CCB","CCS/A","A","DS","4","","WITH ANIMAL F","ACJ","","DOMINO","25740-01","975",""
"100_0998.JPG","2740","","F","1250","21","12","2022","41.83795","-70.37205","CCB","CCS/A","A","DS","4","","WITH ANIMAL E","ACJ","","CHAUVE","25740-01","975",""
"100_0999.JPG","2740","","F","1250","21","12","2022","41.83795","-70.37205","CCB","CCS/A","A","DS","4","","WITH ANIMAL E","ACJ","","CHAUVE","25740-01","975",""
"100_1000.JPG","3951","","E","1250","21","12","2022","41.83795","-70.37205","CCB","CCS/A","A","DS","4","","WITH ANIMAL F","ACJ","","DOMINO","25740-01","975",""
"100_1000.JPG","2740","","F","1250","21","12","2022","41.83795","-70.37205","CCB","CCS/A","A","DS","4","","WITH ANIMAL E","ACJ","","CHAUVE","25740-01","975",""
"100_1001.JPG","3951","","E","1250","21","12","2022","41.83795","-70.37205","CCB","CCS/A","A","DS","4","","WITH ANIMAL F","ACJ","","DOMINO","25740-01","975",""
"100_1001.JPG","2740","","F","1250","21","12","2022","41.83795","-70.37205","CCB","CCS/A","A","DS","4","","WITH ANIMAL E","ACJ","","CHAUVE","25740-01","975",""
"100_1002.JPG","3951","","E","1250","21","12","2022","41.83795","-70.37205","CCB","CCS/A","A","DS","4","","WITH ANIMAL F","ACJ","","DOMINO","25740-01","975",""
"100_1003.JPG","3951","","E","1250","21","12","2022","41.83795","-70.37205","CCB","CCS/A","A","DS","4","","WITH ANIMAL F","ACJ","","DOMINO","25740-01","975",""
